customer_no,Affinity_Rating,Capacity_Rating,PROscore,Frequency,Monetary,Propensity_Rating,Donor_Category
3072125,4,1,3,,,4,Under-Patron
3072241,,,,,,,Under-Patron
3072299,3,3,3,1,1,3,Under-Patron
3072457,1,1,1,1,1,1,Under-Patron
3072512,1,2,2,1,1,2,Under-Patron
3072553,4,2,3,1,1,4,Under-Patron
3072625,1,1,1,1,1,1,Under-Patron
3072755,,,,,,,Under-Patron
3072901,1,2,2,1,1,4,Under-Patron
3072921,1,1,1,1,1,1,Under-Patron
3073031,3,1,3,1,1,4,Under-Patron
3073096,1,1,1,1,1,1,Under-Patron
3073163,1,3,3,1,1,4,Under-Patron
3073170,4,4,4,1,1,4,Under-Patron
3073195,1,4,3,1,1,4,Under-Patron
3073387,3,2,3,1,1,4,Under-Patron
3073577,1,2,2,1,1,4,Under-Patron
3073790,1,2,2,1,1,3,Under-Patron
3073813,,,,,,,Under-Patron
3073904,1,2,2,1,1,4,Under-Patron
3074241,1,2,2,1,1,2,Under-Patron
3075101,1,2,1,1,1,1,Under-Patron
3075181,3,1,2,1,1,3,Under-Patron
3075204,4,2,3,1,1,4,Under-Patron
3075230,1,1,2,1,1,3,Under-Patron
3075240,3,1,3,1,1,4,Under-Patron
3075315,1,2,2,1,1,2,Under-Patron
3075416,4,2,3,1,1,4,Under-Patron
3075468,3,3,3,1,1,4,Under-Patron
3075645,1,1,2,1,1,3,Under-Patron
3075659,1,1,1,,,1,Under-Patron
3075915,1,1,1,1,1,1,Under-Patron
3076058,1,1,1,1,1,1,Under-Patron
3076087,1,1,1,1,1,1,Under-Patron
3076157,1,1,2,1,1,4,Under-Patron
3076184,1,1,2,1,1,3,Under-Patron
3076191,1,1,1,1,1,1,Under-Patron
3076200,,,,,,,Under-Patron
3076220,1,1,1,1,1,1,Under-Patron
3076361,1,3,3,1,1,4,Under-Patron
3076364,,,,,,,Under-Patron
3076492,1,2,2,1,1,4,Under-Patron
3076498,1,2,1,1,1,1,Under-Patron
3076524,1,1,1,1,1,2,Under-Patron
3076537,1,4,2,1,1,2,Under-Patron
3076538,1,1,1,1,1,1,Under-Patron
3076653,1,2,2,1,1,3,Under-Patron
3076702,1,1,1,,,1,Under-Patron
3076710,1,1,1,1,1,1,Under-Patron
3076734,3,2,3,1,1,3,Under-Patron
3076739,1,2,2,1,1,2,Under-Patron
3076745,3,2,3,1,1,4,Under-Patron
3076748,1,2,1,1,1,1,Under-Patron
3076877,1,1,1,1,1,1,Under-Patron
3076933,1,1,1,1,1,1,Under-Patron
3077025,1,2,2,1,1,2,Under-Patron
3077146,1,1,1,1,1,2,Under-Patron
3077266,3,2,3,1,1,3,Under-Patron
3077306,1,2,2,1,1,3,Under-Patron
3077318,1,2,2,1,1,3,Under-Patron
3077517,1,1,1,1,1,1,Under-Patron
3077523,1,2,1,1,1,1,Under-Patron
3077528,1,4,3,1,1,4,Under-Patron
3077596,1,1,1,1,1,1,Under-Patron
3077661,1,1,2,1,1,3,Under-Patron
3077747,1,1,1,1,1,1,Under-Patron
3077806,1,1,1,1,1,1,Under-Patron
3077809,,,,,,,Under-Patron
3077871,3,3,3,,,4,Under-Patron
3077976,1,1,2,1,1,4,Under-Patron
3078025,3,1,2,1,1,3,Under-Patron
3078124,1,1,1,,,2,Under-Patron
3078141,1,3,2,1,1,1,Under-Patron
3078185,4,1,3,1,1,4,Under-Patron
3078269,1,2,2,1,1,4,Under-Patron
3078546,1,1,1,1,1,1,Under-Patron
3078573,4,3,4,1,1,4,Under-Patron
3078735,1,1,2,1,1,4,Under-Patron
3078737,,,,,,,Under-Patron
3078814,1,1,1,1,1,1,Under-Patron
3078822,1,1,1,,,2,Under-Patron
3079007,4,1,3,1,1,4,Under-Patron
3079124,1,1,1,,,1,Under-Patron
3079159,,,,,,,Under-Patron
3079177,1,1,1,,,1,Under-Patron
3079207,1,2,1,1,1,1,Under-Patron
3079250,1,2,2,1,1,4,Under-Patron
3079255,4,1,3,1,1,4,Under-Patron
3079483,1,2,2,1,1,4,Under-Patron
3079496,1,2,2,1,1,4,Under-Patron
3079744,1,1,2,1,1,4,Under-Patron
3079915,1,1,1,1,1,2,Under-Patron
3079920,2,1,2,1,1,4,Under-Patron
3079931,4,4,4,1,1,4,Under-Patron
3079933,1,1,1,1,1,1,Under-Patron
3079947,1,1,2,1,1,4,Under-Patron
3079979,1,1,1,1,1,1,Under-Patron
3079999,3,4,4,1,1,4,Under-Patron
3080019,3,2,3,1,1,4,Under-Patron
3080043,1,1,1,,,1,Under-Patron
3080345,4,2,3,1,1,4,Under-Patron
3080557,1,2,2,,,2,Under-Patron
3080576,1,1,2,1,1,4,Under-Patron
3080598,1,1,2,1,1,4,Under-Patron
3080734,1,1,2,1,1,4,Under-Patron
3080775,3,2,3,1,1,4,Under-Patron
3080787,4,2,3,1,1,4,Under-Patron
3080789,,,,,,,Under-Patron
3080793,1,1,1,1,1,1,Under-Patron
3081020,1,1,1,1,1,1,Under-Patron
3081319,3,2,3,1,1,3,Under-Patron
3081539,1,1,1,1,1,1,Under-Patron
3081938,4,2,3,1,1,4,Under-Patron
3082002,,,,,,,Under-Patron
3082016,1,1,1,1,1,1,Under-Patron
3082092,,,,,,,Under-Patron
3082241,1,1,1,1,1,1,Under-Patron
3082246,3,3,3,1,1,4,Under-Patron
3082292,,,,,,,Under-Patron
3082295,4,2,3,3,1,4,Under-Patron
3082298,1,4,2,1,1,1,Under-Patron
3082332,4,1,3,1,1,4,Under-Patron
3082442,1,2,1,1,1,1,Under-Patron
3082461,4,2,3,1,1,4,Under-Patron
3082509,1,1,1,,,1,Under-Patron
3082535,1,4,3,,,4,Under-Patron
3082548,1,4,2,1,1,2,Under-Patron
3082610,1,1,1,1,1,1,Under-Patron
3082767,4,2,3,,,4,Under-Patron
3082909,1,1,1,1,1,1,Under-Patron
3082970,1,1,1,1,1,1,Under-Patron
3083031,4,4,4,1,1,4,Under-Patron
3083110,4,4,4,1,1,4,Under-Patron
3083123,,,,,,,Under-Patron
3083227,1,1,1,1,1,1,Under-Patron
3083287,4,1,3,1,1,4,Under-Patron
3083304,1,1,1,1,1,1,Under-Patron
3083317,1,2,1,1,1,1,Under-Patron
3083346,1,1,1,1,1,1,Under-Patron
3083389,1,2,2,1,1,4,Under-Patron
3083490,1,1,1,1,1,1,Under-Patron
3083598,1,1,2,,,4,Under-Patron
3083811,1,4,3,,,4,Under-Patron
3083869,1,1,1,1,1,1,Under-Patron
3083876,1,1,1,1,1,1,Under-Patron
3083881,1,1,1,1,1,1,Under-Patron
3083909,1,1,2,1,1,3,Under-Patron
3083974,2,1,2,1,1,3,Under-Patron
3084280,1,1,2,1,1,3,Under-Patron
3084459,1,2,2,1,1,4,Under-Patron
3084542,,,,,,,Under-Patron
3084576,1,1,1,1,1,1,Under-Patron
3084622,,,,,,,Under-Patron
3084635,1,1,1,1,1,2,Under-Patron
3084824,4,2,3,1,1,4,Under-Patron
3084832,3,2,3,1,1,4,Under-Patron
3084834,1,2,2,1,1,2,Under-Patron
3084871,1,1,1,1,1,1,Under-Patron
3084880,4,4,4,1,1,4,Under-Patron
3084918,1,1,1,1,1,1,Under-Patron
3085055,1,1,1,1,1,1,Under-Patron
3085098,1,1,1,1,1,1,Under-Patron
3085151,4,2,3,1,1,3,Under-Patron
3085176,1,1,1,1,1,1,Under-Patron
3085285,1,1,1,1,1,1,Under-Patron
3085321,1,3,3,1,1,4,Under-Patron
3085446,1,2,2,,,4,Under-Patron
3085493,4,1,3,1,1,4,Under-Patron
3085648,4,3,4,,,4,Under-Patron
3085700,3,1,2,1,1,3,Under-Patron
3085899,1,3,2,1,1,1,Under-Patron
3085904,3,2,3,1,1,3,Under-Patron
3085988,,,,,,,Under-Patron
3086055,1,1,2,1,1,4,Under-Patron
3086144,1,2,1,1,1,1,Under-Patron
3086153,4,2,3,3,1,4,Under-Patron
3086233,1,1,1,,,1,Under-Patron
3086244,1,1,1,1,1,1,Under-Patron
3086303,1,1,1,1,1,1,Under-Patron
3086549,1,1,1,1,1,1,Under-Patron
3086573,3,1,2,1,1,3,Under-Patron
3086690,,,,,,,Under-Patron
3086733,1,2,1,1,1,1,Under-Patron
3086736,3,1,3,1,1,4,Under-Patron
3086785,1,1,1,,,1,Under-Patron
3086824,1,1,1,1,1,1,Under-Patron
3086869,1,1,1,,,1,Under-Patron
3086927,1,2,2,1,1,3,Under-Patron
3086950,3,2,3,1,1,3,Under-Patron
3087070,3,2,3,1,1,4,Under-Patron
3087168,4,1,3,1,1,3,Under-Patron
3087196,1,1,1,1,1,1,Under-Patron
3087208,4,2,3,1,1,4,Under-Patron
3087285,1,1,2,1,1,4,Under-Patron
3087308,1,2,1,1,1,1,Under-Patron
3087319,,,,,,,Under-Patron
3087320,1,2,1,1,1,1,Under-Patron
3087325,1,1,1,1,1,1,Under-Patron
3087433,1,1,1,1,1,1,Under-Patron
3087712,,,,,,,Under-Patron
3087713,1,1,1,1,1,2,Under-Patron
3087858,4,2,3,1,1,4,Under-Patron
3087874,1,1,1,1,1,1,Under-Patron
3087909,1,1,1,,,1,Under-Patron
3087948,1,1,1,1,1,1,Under-Patron
3087949,1,1,1,1,1,1,Under-Patron
3088001,1,1,2,1,1,3,Under-Patron
3088133,1,2,2,1,1,4,Under-Patron
3088218,,,,,,,Under-Patron
3088226,1,3,2,,,1,Under-Patron
3088271,1,2,1,1,1,1,Under-Patron
3088284,3,2,3,1,1,4,Under-Patron
3088413,1,1,2,1,1,4,Under-Patron
3088431,1,1,2,1,1,3,Under-Patron
3088449,4,2,3,1,1,4,Under-Patron
3088459,1,1,1,1,1,1,Under-Patron
3088466,,,,,,,Under-Patron
3088506,4,2,3,1,1,4,Under-Patron
3088523,1,2,1,1,1,1,Under-Patron
3088594,4,3,4,1,1,4,Under-Patron
3088704,1,2,1,1,1,1,Under-Patron
3088768,1,1,1,1,1,1,Under-Patron
3088864,1,1,1,1,1,1,Under-Patron
3089017,4,4,4,1,1,4,Under-Patron
3089173,1,1,1,1,1,1,Under-Patron
3089396,2,1,2,1,1,3,Under-Patron
3089484,,,,,,,Under-Patron
3089784,3,3,3,1,1,4,Under-Patron
3089930,1,1,1,,,1,Under-Patron
3089959,3,4,4,1,1,4,Under-Patron
3090187,3,2,3,1,1,4,Under-Patron
3090196,1,2,2,1,1,4,Under-Patron
3090280,,,,,,,Under-Patron
3090562,3,1,3,1,1,4,Under-Patron
3090782,1,1,1,1,1,1,Under-Patron
3090807,1,1,1,1,1,1,Under-Patron
3090817,1,1,1,1,1,1,Under-Patron
3090858,1,4,3,1,1,4,Under-Patron
3091084,,,,,,,Under-Patron
3091086,3,2,3,,,4,Under-Patron
3091482,3,2,3,1,1,4,Under-Patron
3091544,4,1,3,1,1,4,Under-Patron
3091615,1,1,1,1,1,1,Under-Patron
3091622,1,1,1,1,1,1,Under-Patron
3091703,1,1,1,1,1,1,Under-Patron
3091708,,,,,,,Under-Patron
3092003,1,1,1,,,1,Under-Patron
3092044,1,2,2,1,1,3,Under-Patron
3092068,4,4,4,1,1,4,Under-Patron
3092102,4,3,4,,,4,Under-Patron
3092103,1,1,2,1,1,4,Under-Patron
3092133,1,2,1,1,1,1,Under-Patron
3092206,1,1,1,1,1,1,Under-Patron
3092265,4,2,3,2,1,4,Under-Patron
3092342,1,2,2,1,1,3,Under-Patron
3092442,1,1,1,1,1,1,Under-Patron
3092481,3,3,3,,,4,Under-Patron
3092524,1,1,1,1,1,1,Under-Patron
3092534,1,1,1,1,1,1,Under-Patron
3092604,1,1,1,1,1,1,Under-Patron
3092628,,,,,,,Under-Patron
3092775,1,2,1,,,1,Under-Patron
3092888,1,2,2,1,1,3,Under-Patron
3092943,3,1,2,1,1,3,Under-Patron
3092969,1,1,1,1,1,2,Under-Patron
3093008,1,1,1,1,1,1,Under-Patron
3093013,3,1,2,1,1,2,Under-Patron
3093020,1,1,1,1,1,2,Under-Patron
3093504,1,1,1,1,1,2,Under-Patron
3093764,1,2,2,1,1,2,Under-Patron
3093773,1,2,2,1,1,2,Under-Patron
3093903,1,2,1,,,1,Under-Patron
3094194,4,1,3,2,1,4,Under-Patron
3094262,1,1,1,1,1,1,Under-Patron
3094264,1,1,1,1,1,1,Under-Patron
3094385,1,1,2,1,1,4,Under-Patron
3094394,1,1,2,1,1,4,Under-Patron
3094437,1,1,1,1,1,1,Under-Patron
3094583,,,,,,,Under-Patron
3094597,1,2,1,1,1,1,Under-Patron
3094671,1,1,1,1,1,1,Under-Patron
3094821,1,1,1,1,1,1,Under-Patron
3094994,1,1,1,,,1,Under-Patron
3095004,1,1,1,1,1,1,Under-Patron
3095058,1,1,1,1,1,1,Under-Patron
3095059,1,1,2,1,1,4,Under-Patron
3095105,1,1,1,,,1,Under-Patron
3095138,1,2,1,1,1,1,Under-Patron
3095160,1,1,2,1,1,4,Under-Patron
3095174,4,1,3,1,1,4,Under-Patron
3095200,1,2,1,1,1,1,Under-Patron
3095224,1,2,1,1,1,1,Under-Patron
3095243,1,1,1,1,1,1,Under-Patron
3095246,1,1,1,1,1,2,Under-Patron
3095268,,,,,,,Under-Patron
3095322,1,1,1,1,1,1,Under-Patron
3095432,1,1,1,1,1,2,Under-Patron
3095444,1,3,3,1,1,4,Under-Patron
3095519,1,1,2,1,1,3,Under-Patron
3095631,1,3,3,1,1,4,Under-Patron
3095650,4,3,4,1,1,4,Under-Patron
3095716,1,2,1,1,1,1,Under-Patron
3095740,1,1,1,1,1,1,Under-Patron
3096007,1,1,1,1,1,1,Under-Patron
3096293,1,1,1,1,1,1,Under-Patron
3097601,3,2,3,1,1,4,Under-Patron
3097610,3,1,2,1,1,2,Under-Patron
3097622,1,1,1,1,1,1,Under-Patron
3097704,1,1,1,1,1,2,Under-Patron
3097898,,,,,,,Under-Patron
3097920,1,1,1,1,1,1,Under-Patron
3097928,1,1,1,1,1,1,Under-Patron
3098294,4,2,3,1,1,4,Under-Patron
3098372,1,1,2,1,1,4,Under-Patron
3098434,,,,,,,Under-Patron
3098647,1,2,2,1,1,2,Under-Patron
3098759,1,1,1,1,1,1,Under-Patron
3098839,4,4,4,1,1,4,Under-Patron
3098993,1,1,1,1,1,1,Under-Patron
3098997,,,,,,,Under-Patron
3099073,1,1,1,1,1,2,Under-Patron
3099162,1,3,2,1,1,1,Under-Patron
3099507,1,1,1,1,1,1,Under-Patron
3099752,,,,,,,Under-Patron
3100023,1,1,1,1,1,1,Under-Patron
3100158,3,2,3,1,1,3,Under-Patron
3100474,1,1,1,1,1,1,Under-Patron
3100493,1,1,2,1,1,4,Under-Patron
3101373,3,1,2,,,3,Under-Patron
3101819,1,2,2,1,1,4,Under-Patron
3102022,1,2,2,1,1,3,Under-Patron
3102033,1,1,1,1,1,1,Under-Patron
3102062,1,2,1,1,1,1,Under-Patron
3102176,1,1,1,1,1,1,Under-Patron
3102280,2,2,2,1,1,3,Under-Patron
3102322,1,3,3,1,1,4,Under-Patron
3102381,1,4,3,1,1,4,Under-Patron
3102439,1,2,1,1,1,1,Under-Patron
3102467,4,2,3,1,1,4,Under-Patron
3102510,,,,,,,Under-Patron
3102604,3,1,3,1,1,4,Under-Patron
3102780,1,1,2,1,1,3,Under-Patron
3102789,1,2,2,,,4,Under-Patron
3102938,1,1,1,1,1,1,Under-Patron
3102994,1,2,1,1,1,1,Under-Patron
3103089,1,1,2,,,4,Under-Patron
3103150,1,1,1,1,1,1,Under-Patron
3103297,1,2,1,1,1,1,Under-Patron
3103387,,,,,,,Under-Patron
3103414,4,4,4,1,1,4,Under-Patron
3103479,1,1,1,1,1,2,Under-Patron
3103548,,,,,,,Under-Patron
3103663,4,1,3,1,1,4,Under-Patron
3103677,1,1,1,1,1,1,Under-Patron
3103682,3,1,2,1,1,3,Under-Patron
3103728,1,1,1,,,1,Under-Patron
3103737,4,3,4,1,1,4,Under-Patron
3103760,1,2,2,1,1,4,Under-Patron
3103800,3,1,2,1,1,3,Under-Patron
3103811,1,2,2,1,1,4,Under-Patron
3103839,1,1,1,1,1,1,Under-Patron
3103945,1,1,1,1,1,2,Under-Patron
3103953,1,3,2,1,1,1,Under-Patron
3104125,3,2,3,1,1,4,Under-Patron
3104220,1,1,2,1,1,4,Under-Patron
3104396,1,1,1,1,1,1,Under-Patron
3104455,,,,,,,Under-Patron
3104482,1,1,2,1,1,4,Under-Patron
3104568,1,2,2,1,1,4,Under-Patron
3104637,1,1,1,1,1,1,Under-Patron
3104653,1,2,2,1,1,4,Under-Patron
3104684,1,1,1,1,1,2,Under-Patron
3104704,1,1,1,1,1,1,Under-Patron
3104723,1,3,3,1,1,4,Under-Patron
3104737,1,1,1,,,1,Under-Patron
3104910,1,1,1,1,1,1,Under-Patron
3105230,2,1,2,1,1,4,Under-Patron
3105440,1,3,2,1,1,1,Under-Patron
3105451,1,1,1,1,1,1,Under-Patron
3105460,1,1,1,,,1,Under-Patron
3105566,1,1,2,1,1,3,Under-Patron
3105578,,,,,,,Under-Patron
3105589,1,1,2,1,1,4,Under-Patron
3105656,1,1,1,1,1,1,Under-Patron
3105661,,,,,,,Under-Patron
3105663,,,,,,,Under-Patron
3105704,1,3,2,1,1,1,Under-Patron
3105716,1,2,2,1,1,4,Under-Patron
3105751,1,1,1,1,1,1,Under-Patron
3105764,1,1,2,1,1,4,Under-Patron
3105809,,,,,,,Under-Patron
3105833,4,2,3,1,1,4,Under-Patron
3105866,,,,,,,Under-Patron
3105877,1,4,3,1,1,4,Under-Patron
3105988,1,1,1,1,1,1,Under-Patron
3106123,1,1,1,1,1,1,Under-Patron
3106185,1,1,1,1,1,1,Under-Patron
3106186,1,2,1,,,1,Under-Patron
3106210,1,1,1,1,1,2,Under-Patron
3106221,1,2,2,,,2,Under-Patron
3106223,3,1,3,1,1,4,Under-Patron
3106398,,,,,,,Under-Patron
3106704,,,,,,,Under-Patron
3106822,1,1,2,1,1,4,Under-Patron
3106835,,,,,,,Under-Patron
3106884,1,1,2,,,4,Under-Patron
3106940,1,2,2,1,1,3,Under-Patron
3106953,1,2,1,1,1,1,Under-Patron
3106956,1,3,3,,,4,Under-Patron
3107040,1,1,1,1,1,1,Under-Patron
3107090,1,1,2,,,4,Under-Patron
3107138,1,1,1,1,1,1,Under-Patron
3107175,1,3,3,1,1,4,Under-Patron
3107202,1,3,3,1,1,4,Under-Patron
3107230,1,1,1,,,1,Under-Patron
3107251,,,,,,,Under-Patron
3107267,4,3,4,1,1,4,Under-Patron
3107315,1,2,2,1,1,4,Under-Patron
3107317,1,3,3,1,1,4,Under-Patron
3107365,3,1,3,1,1,4,Under-Patron
3107376,3,2,3,1,1,4,Under-Patron
3107389,3,1,2,1,1,3,Under-Patron
3107423,1,4,3,1,1,4,Under-Patron
3107593,1,1,2,1,1,4,Under-Patron
3107718,1,1,1,1,1,1,Under-Patron
3107726,3,2,3,1,1,4,Under-Patron
3107746,1,4,2,1,1,1,Under-Patron
3107935,1,4,3,1,1,4,Under-Patron
3107944,,,,,,,Under-Patron
3108084,4,3,4,1,1,4,Under-Patron
3108129,1,4,2,1,1,1,Under-Patron
3108135,1,2,2,1,1,4,Under-Patron
3108187,1,1,1,1,1,1,Under-Patron
3108259,1,1,2,1,1,3,Under-Patron
3108276,1,1,1,1,1,1,Under-Patron
